id,name,type,typecode,biz_type,lon,lat
B0FFGBC3SZ,光熙家园8号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42663661349185,39.96072825776439
B0FFG96FU6,砖角楼南里16号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42519313689968,39.952619681603345
B0FFG4VSP5,平和里北街5号院1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4247215896514,39.958531849535525
B000A9NXI7,和平街14区8号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42039287179149,39.95841879748679
B0FFG37EQV,柳芳北街9号院3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42674895876848,39.959585453920624
B0FFG4LPGO,和平街十四区甲16号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.421831719695,39.96058530264373
B0FFG4LDMO,和平街十四区甲15号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42241779435847,39.95919603101619
B0FFG4L1HZ,煤炭科技苑小区34号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4201131244036,39.961148391344814
B0FFG4L0F7,和平街13区32号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42126079459413,39.96112463950886
B0FFG4VS40,和平街十四区13号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42321511718845,39.95863599351796
B0FFG4VRQN,东土城路9号院1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4254126407535,39.9516000040911
B0FFG4VP98,和平街十四区18号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41923798596677,39.96049050503647
B0FFG4VM0Q,和平里北街5号院4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4250389444409,39.959938196794845
B0FFG4VLAI,煤科院小区29号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4221481327214,39.961129643073185
B0FFG4UZPQ,和平街14区22号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42357672583476,39.9584034382667
B0FFF9FPEF,西坝河南路甲1号院A座,地名地址信息;门牌信息;楼栋号,190403,[],116.42667707577606,39.95765943283995
B0FFFCPP0D,光熙家园9号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42635115940504,39.96032889171818
B000A9NR5A,和平里二区甲25号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4182411161815,39.95679765235907
B0FFIVLRJE,和平街十四区社区1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41959175071425,39.95832595493058
B000A9NXI5,和平街14区6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4192240518391,39.95982351704672
B0FFG4VTD6,和平街十四区东区3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42483769252274,39.95925296795501
B0HGNPL4EF,和平里东街丙14号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4210479388194,39.95752154562516
B0HBNPWFDE,和平里六区17-20号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41840874040744,39.953636941395054
B0G0PNAENK,交林夹道-甲3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42238217787646,39.955751125105465
B0G09HPXXR,和平街14区19号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41923798596677,39.96049050503647
B0G3M5YH9N,和平里公寓7号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42134475824709,39.95453799209834
B0FFK5WYYK,和平里七区社区35号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41810545419818,39.96059437051274
B0G1TUX9PW,和平里七区社区19号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41752876306657,39.96016583354874
B0G1T7WVQO,和平里一区9号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41744404127023,39.95713587267657
B0FFK5W887,煤科院小区26号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4232869214767,39.96107198370644
B0FFK7LM7P,远东仪表26号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42346384943966,39.95600639592004
B0FFJRXDDY,远东仪表15号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42347182265301,39.95631739332616
B0FFJL970E,和平街十三区甲26号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42272003571556,39.96099431350072
B0FFF7YRCA,和平里北街甲5号院1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42528347110606,39.95906054445081
B000A9O19K,砖角楼北里4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42303627327418,39.95518091599645
B0FFF51GWW,和平街13区22号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42418245989519,39.9603821027574
B0FFG4L6ZY,和平里东街12号院3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42068168957285,39.95527323315547
B000A9NKCY,东土城路3号院1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4256765240783,39.95608017028841
B0G1TUX24P,和平里七区社区甲16号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41789043641514,39.958535243360444
B0FFF51C3J,和平街十三区33号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42053170766407,39.96127683449698
B0FFF51C3F,煤科院小区28号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42258880122773,39.96122715045596
B000A9NRL7,和平街14区7号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.41922001227935,39.96009050240528
B000A9NK90,东土城路7号院2号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42547247797614,39.95368499950061
B0G3SAX842,国家石油天然气管网集团A座,地名地址信息;门牌信息;楼栋号,190403,[],116.4255584109525,39.95537104459805
B0FFM0SY29,和平街十四区社区-甲19号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42099947601193,39.96059537129611
B000A9NR7T,和平里14区11号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.420110236232,39.960238424115026
B000A9NRWU,和平街十四区东区1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42533060617303,39.958630622010745
B0H6MKE7HN,和平街十四区甲16号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42242962741213,39.9606509875113
B0GRMHZ622,和平街十四区社区北院20号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42124993144063,39.95992367471886
B000A9NWSB,和平里14区17号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42108964927313,39.960277483219095
B000A9NPQQ,和平街街道砖角楼北里小区6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4247452498041,39.95365507106322
B0FFF3L5R1,砖角楼北里11号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42299132762597,39.954195901309646
B0FFF3L5LM,煤科院小区24号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42361044374618,39.96104637517927
B0FFF3K81L,和平街13区30号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42281735117622,39.95971447846541
B000A9O30B,砖角楼北里10号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42297319998555,39.954973849223265
B000A9O2GO,砖角楼北里12号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42299526383594,39.95474588436783
B000A9NK8Y,东土城路1号院6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42461467410605,39.95646479613933
B000A9NKDV,和平街14区15号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42193104381462,39.95922446932473
B000A9NKCV,东土城路1号院5号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42512754777933,39.95637545003844
B000A9NRXF,砖角楼南里18号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4239641939029,39.95180517062314
B0FFFDRYOB,国展,地名地址信息;热点地名;热点地名,190700,[],116.43560972392636,39.960205003888895
B0FFGZCDYI,左家庄中街,地名地址信息;交通地名;道路名,190301,[],116.43564263476918,39.95360731929193
BZDCPW0284,左家庄前街,地名地址信息;交通地名;道路名,190301,[],116.43650881530303,39.95186488581737
BZDCPW0281,七圣南路,地名地址信息;交通地名;道路名,190301,[],116.4333858907049,39.9600183036983
BZDCPW02A3,柳芳街,地名地址信息;交通地名;道路名,190301,[],116.43044971621394,39.953298978009556
BZDCPW02A1,左家庄西街,地名地址信息;交通地名;道路名,190301,[],116.43343577210763,39.95391262448436
B000A8WSAA,柳芳,地名地址信息;热点地名;热点地名,190700,[],116.43234546802185,39.954002873489955
B0FFH177WB,芳馨园东座,地名地址信息;门牌信息;楼栋号,190403,[],116.42945246413576,39.95570840507035
BZDCPW02C6,柳芳北街,地名地址信息;交通地名;道路名,190301,[],116.4354836829187,39.95830686308482
B0FFIY076F,西坝河南路6号,地名地址信息;门牌信息;门牌信息,190400,[],116.42867097777193,39.95569127615979
B000AA16DA,柳芳北里社区,地名地址信息;普通地名;村庄级地名,190108,[],116.43185944218536,39.954187102826516
B0FFFDBNSJ,香河园街道,地名地址信息;普通地名;街道级地名,190107,[],116.43111120464604,39.95983872436512
B000A9NY54,左家庄南里小区18号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43418454438735,39.95262890267784
B0FFJE5DTV,惠工院线,地名地址信息;地名地址信息;地名地址信息,190000,[],116.4339461381118,39.951768543097245
B0FFK1AMO7,力鸿花园2号楼,地名地址信息;地名地址信息;地名地址信息,190000,[],116.4360734632825,39.95472301697996
B0FFKAVEOU,力鸿花园1号楼,地名地址信息;地名地址信息;地名地址信息,190000,[],116.43516844028467,39.95469046911713
B0FFKFRSKJ,柳芳北街9号院1号楼,地名地址信息;地名地址信息;地名地址信息,190000,[],116.42740400611468,39.96062030542602
B000A9NYYF,左家庄北里甲2号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43451357638918,39.95801923768084
B0FFG8J61I,左家庄店,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|地名地址信息;普通地名;村庄级地名|生活服务;维修站点;维修站点,130106|190108|071200,[],116.43366314327103,39.95481495951556
B0FFJHIWVJ,北京市朝阳区左家庄北里甲1号,地名地址信息;地名地址信息;地名地址信息,190000,[],116.43400546851922,39.95805239406534
B000A9NYEC,左家庄南里小区14号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43499631009158,39.95271425571174
B0FFHMW5EW,左家庄北里58号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43657125611252,39.95739877774251
B000A9NYEE,左家庄南里小区5号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43676723936402,39.95318728655841
B000A9EC3O,左家庄南里12号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43463643337132,39.95338462483946
B0FFLKZ58Z,七圣南路与柳芳北街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43521507551974,39.958380403287826
B0FFI8H0D9,柳芳北街与静安西街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43616420420797,39.95838503032173
B0FFHPK46M,左家庄西街与柳芳街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43343783222207,39.95347364506533
B0FFHPIDWW,左家庄中街与柳芳街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43343783222207,39.95347364506533
B0FFGGQCXV,柳芳街与西坝河南路交叉口,地名地址信息;交通地名;路口名,190302,[],116.42818839850537,39.95314369144181
B0FFLKZ85Q,左家庄西街与柳芳北街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43344021702258,39.958359457101835
B000A9NYE2,左家庄北里12号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43366727053996,39.95388200288414
B0FFK57X3Y,左家庄北里4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43493358796773,39.957313969412276
B0FFI8ONMC,左家庄东街与静安西街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43621031626401,39.958326112593184
B0FFI8OGJ5,柳芳北街与西坝河南路交叉口,地名地址信息;交通地名;路口名,190302,[],116.42898926193566,39.958194634793514
B0FFI8G8WM,左家庄东街与柳芳北街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43611409881885,39.95832094605098
B0FFGGX5P1,七圣南路与左家庄西街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43344502386122,39.95996140196312
B0FFGGKTLF,七圣南路与西坝河中街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43344502386122,39.95996140196312
B000A9DQCQ,柳芳南里5号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43236082849891,39.951414999396285
B000A9EC1K,左家庄北里甲8号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43436557904386,39.955455091952885
B000A9O0AP,左家庄北里1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43484835714214,39.95765281267373
B0FFHPJ8E3,左家庄中街与左家庄西街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43343783222207,39.95347364506533
B0FFGGULAT,左家庄前街与左家庄西街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43368459144959,39.951646118979966
B0FFGGRMQD,左家庄西街与西坝河中街交叉口,地名地址信息;交通地名;路口名,190302,[],116.43344502386122,39.95996140196312
B000A9DQCY,西坝河南里小区4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4317453564814,39.96089566146141
B000A9NOUW,柳芳南里2号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43295994551873,39.95248391205447
B0FFFX8F8F,西坝河中里34号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43295792307828,39.96050259386807
B000A9NP1Z,柳芳南里24号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42888873753773,39.95295169595731
B000A9NYPT,左家庄北里13号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4349681183045,39.95373516809122
B000A9O143,左家庄南里小区17号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43431779462495,39.95293711142592
B000A9O0AX,左家庄北里45号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4366475818423,39.95620795809419
B000A9NOTI,柳芳南里社区7号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43264633642882,39.9520984256712
B000A9O13Y,左家庄南里小区10号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43564771427228,39.95307034906841
B000A9NNM5,柳芳南里9号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43219931326439,39.95283768865581
B0FFG4UPQ4,左家庄前街6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43392205015243,39.952052492329386
B000A9NNM3,柳芳南里社区23号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42897598507788,39.952306846927016
B000A9E1XX,柳芳北里社区东区13号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43148574998933,39.95363354413195
B000A9NYE4,左家庄北里3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43372296581273,39.95722296278822
B000A9DQFQ,西坝河南里13号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43268743829842,39.95984818681797
B000A9EA0B,光熙门北里13号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42792387376701,39.96128300033137
B000A9E3GD,柳芳南里18号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42983258341869,39.95268908227525
B000A9E3G3,柳芳南里16号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4307233019789,39.95296140401335
B000A9E1YV,柳芳南里11号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43125436139512,39.95300421230889
B000A9DQEH,柳芳南里1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43322145522481,39.95282132004914
B000A9DPQI,柳芳南里8号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43221839780263,39.95248273265421
B0FFG4VZ9J,西坝河中里社区33号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4333126422789,39.96074815624623
B0FFF2ND32,柳芳南里社区6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43269047023489,39.95177150884769
B000A9EC2F,左家庄北里20号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43675896737334,39.955182193737606
B0FFF2N9ZS,西坝河中里社区31号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43371244913534,39.961114792645525
B000AA853Y,西坝河南里小区5号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43134051569794,39.96103202942028
B000AA743Z,西坝河南里小区12号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4320501146078,39.95985117870339
B000AA4HZ0,左家庄北里10号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4337403627523,39.95439010247953
B000A9EC3T,左家庄南里4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43630314698488,39.95343946562974
B000A9EC2Q,左家庄北里9号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4345721735495,39.954323480577095
B000A9EA0K,光熙门北里14号,地名地址信息;门牌信息;门牌信息,190400,[],116.42924236261065,39.96120088299264
B000A9E3G9,柳芳南里17号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42985458289004,39.95303010139503
B000A9DQCF,西坝河中里社区21号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43443801135264,39.96117098789545
B000A9DQ2F,柳芳南里3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4331975200278,39.951911317112256
B000A9DPVR,西坝河南里小区7号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43055504321468,39.960236863991824
B000A9DPV8,西坝河南里小区16号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43262734859842,39.95956510220332
B000A9DPUQ,西坝河南里小区20号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43220556511295,39.95883046316133
B000A9DPSD,西坝河南里小区18号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4325863264316,39.95906505657845
B000A9DPOQ,西坝河南里23号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43161728743556,39.9593815220286
B0FFG4VSE5,西坝河中里36号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43202791480917,39.96106409619072
B000A9NNCN,柳芳北里社区东区甲11号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43217100295071,39.954820566236414
B0FFGVNLK2,西坝河南里17号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43319360806315,39.95902903129959
B0FFI9PWF4,和平里小区1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42758032670027,39.96062554847594
B0FFHVYC39,左家庄北里7号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43427547598417,39.954722971105454
B0FFHWGMX7,左家庄南里小区11号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43596639159476,39.95338088469975
B000A9O0B9,左家庄南里小区9号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43589831761821,39.9527537919569
B0FFF8M3DZ,力鸿花园3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43531465105934,39.955588681944946
B0FFF8TFJC,豪成大厦6号院9-6号,地名地址信息;门牌信息;楼栋号,190403,[],116.43598939684534,39.95374890995646
B0FFF8QDGN,西坝河南里17-6号,地名地址信息;门牌信息;楼栋号,190403,[],116.43319258748977,39.95917402395382
B0FFF8GKWT,豪成大厦6号院9-5号,地名地址信息;门牌信息;楼栋号,190403,[],116.4356776850478,39.953830370587646
B0FFF825XW,西坝河南里2-3号,地名地址信息;门牌信息;楼栋号,190403,[],116.43237772855905,39.960352675083
B0FFF81E8X,豪成大厦6号院9-9号,地名地址信息;门牌信息;楼栋号,190403,[],116.43541409517714,39.95383392003519
B0FFF7PWZZ,西坝河南里临丙17号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43330475631775,39.95971818396822
B0FFFCZBAB,西坝河南里临甲28号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43008612172662,39.96021616249839
B0FFH0IDG1,左家庄北里6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4341862326716,39.9551138079235
B0FFGSDWOB,西坝河南里24号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43129359627571,39.959651011535094
B0FFGSDWAJ,西坝河南里小区6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43109505056373,39.96079566201743
B0FFGSDM1I,西坝河南里25号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43103607704931,39.959654616754015
B0FFGSDJUH,西坝河南路1号院2号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42745423353178,39.959550416673565
B0FFGWU5KC,柳芳北里甲12号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4323685717131,39.95356392725373
B0FFFD0PRG,左家庄南里13号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43518665932875,39.953282555247064
B0FFGAMS0H,柳芳南里13甲,地名地址信息;门牌信息;楼栋号,190403,[],116.43133064533872,39.9519823697399
B0FFGBC2TK,左家庄北里5号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43384831452897,39.956597192779405
B0FFG969XU,左家庄中街4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43674309936743,39.953854217990234
B0FFG3CZQ9,力鸿花园4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43601722973148,39.95556188686112
B0FFG4LUQO,左家庄北里28号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43714287538909,39.955000877974385
B0FFG4LRWS,柳芳北里7号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4330486964137,39.95591991980525
B0FFG4L584,左家庄南里16号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43369241504,39.95316807201129
B0FFG4VZ9R,西坝河中里社区35号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43263621586657,39.96075606949703
B0FFG4VWP2,左家庄西街8号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43392713357171,39.95148152310973
B0FFG4VTOE,柳芳北里1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43314865409239,39.95791700242778
B0FFG4VQND,西坝河南里小区26号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43073645535013,39.95983115408175
B0FFG4VJC0,左家庄12号院88号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4349744059817,39.95157726340864
B0FFG4VGUK,左家庄12号院48号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43591451012166,39.95152386814062
B0FFF8W6IC,西坝河南路1号院4-3号,地名地址信息;门牌信息;楼栋号,190403,[],116.4277949717563,39.958645924227284
B0FFF8SY8U,左家庄中街6号院6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43566329286472,39.95666723457427
B0FFF8SY2E,左家庄中街6号院2号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43601634163669,39.954663920570795
B0FFF8Q6P2,西坝河南路1号院6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42769959795632,39.96020873016725
B0FFF9F2FD,西坝河南里2-2号,地名地址信息;门牌信息;楼栋号,190403,[],116.43211431274764,39.95933329984899
B0FFF81KH9,西坝河南路1号院1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4278589397581,39.95982296709979
B0FFF7ZG98,西坝河南路1号院4号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42715680936445,39.95864804416567
B0FFFCQA5S,左家庄北里11号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43426453191107,39.95409497760996
B0FFFCQ9IT,左家庄北里58号B座,地名地址信息;门牌信息;楼栋号,190403,[],116.43630465077642,39.957378313643574
B0FFFCQ1ZU,左家庄南里19号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4342998356532,39.95230610639315
B0FFFCQ1WT,左家庄南里21号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43527702603562,39.95197375992144
B0FFFCWDMY,左家庄15临15号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43718635823802,39.95198707330982
B0FFFCWDLH,左家庄15临10号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43707908657392,39.95217187609819
B0FFFCZG3R,左家庄中街6号院9号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43557041866106,39.954036178886156
B0FFH1329W,北三环东路6号院12号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43399122030027,39.959765303294226
B000A9NNSF,柳芳南里22号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42903818545265,39.951660962065745
B0FFK3GK6P,柳芳南里社区20号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42996196265833,39.95168831308921
B0FFLDEVGN,左家庄4区1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43694535413402,39.955513508761186
B0FFJRRSKB,东营草莓园185号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43182152236807,39.960816783214305
B0FFF51GS8,西坝河南里1号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43292895249994,39.95979057536671
B0FFF51GRR,西坝河南里11号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43152903578245,39.95994836302638
B0FFF51GSO,西坝河南里小区28号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43035169944325,39.95977757638751
B0FFF51GSL,西坝河南里小区27号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43075345669709,39.960087169775676
B0FFF51GS3,西坝河南里14号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43225054004174,39.95976049748416
B0FFF51ALX,西坝河中里社区32号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4335681466853,39.961063559019266
B0FFF51ALD,西坝河南里小区15号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43221451185296,39.95939545504988
B0FFF51A7J,柳芳北里10号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4331770660429,39.95514615707943
B0FFF5196T,西坝河南里小区3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43222243412126,39.96013643840259
B000A9DPY2,西坝河南里3号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43232160485105,39.96040958412252
B000A9O13J,左家庄北里44号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43666165860459,39.95585699653496
B000A9NO3M,柳芳北里19号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42983239181629,39.95419402288674
B0FFF51A71,清华附中朝阳分校14号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43129260806774,39.95167032347812
B000A9NNM1,柳芳南里19号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42992680997915,39.952350234986895
B0FFF3L5RI,左家庄北里42号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43712969054948,39.956217806865325
B0FFF3L5RM,西坝河南里小区10号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43124143095513,39.96012291281997
B0FFF3L5MR,西坝河南里9号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43132456041432,39.96042602869613
B0FFF3L5MQ,西坝河南里小区8号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43134960333128,39.96048706485006
B0FFF3L5MO,左家庄南里小区6号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4369667424013,39.952840651386595
B0FFF3K8A4,西坝河南里21号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.43219958259083,39.95859546297368
B000A9E1Y9,柳芳北里24号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.42894767942335,39.95428872828558
B000A9E1YS,柳芳南里10号楼,地名地址信息;门牌信息;楼栋号,190403,[],116.4321942597724,39.95317666738811
B0FFF9KSUL,三元西桥,地名地址信息;交通地名;立交桥,190306,[],116.4407607652059,39.96130628882622
B000A8WSA3,左家庄,地名地址信息;热点地名;热点地名,190700,[],116.44051333010437,39.952000182978864
B0FFHK7ULA,左家庄小街,地名地址信息;交通地名;道路名,190301,[],116.43985252348413,39.953428879928666
BZDCPW023Z,静安西街,地名地址信息;交通地名;道路名,190301,[],116.43805647000737,39.95926234498707
B0FFGZCDHO,左家庄南斜街,地名地址信息;交通地名;道路名,190301,[],116.43827588408936,39.95220001946657
B0FFGZCC6K,左家庄北斜街,地名地址信息;交通地名;道路名,190301,[],116.43913460940996,39.95478049074718
BZDCPW0288,静安东街,地名地址信息;交通地名;道路名,190301,[],116.4424153887521,39.95779763528308
